2011,0,0
2011,2,0.3915
2011,3,0.39048
2011,4,0.38387
2011,5,0.38479
2011,6,0.38472
2011,7,0.38521
2011,8,0.38575
2011,9,0.3879
2011,10,0.38763
2011,11,0.38695
2011,12,0.38641
2011,13,0.38592
2011,14,0.38619
2011,15,0.38557
2011,16,0.38599
2011,17,0.38652
2011,18,0.3862
2011,19,0.38619
2011,20,0.38559
2011,21,0.38559
2011,22,0.38586
2011,23,0.38531
2011,24,0.38476
2011,25,0.38338
2011,26,0.3856
2011,27,0.38582
2011,28,0.38596
2011,29,0.38481
2011,30,0.38479
2011,31,0.38495
2011,32,0.38506
2011,33,0.38514
2011,34,0.38606
2011,35,0.38763
2011,36,0.38747
2011,37,0.3871
2011,38,0.38614
2011,39,0.38531
2011,40,0.38487
2011,41,0.385
2011,42,0.38564
2011,43,0.38673
2011,44,0.38766
2011,45,0.38818
2011,46,0.38955
2011,47,0.38964
2011,48,0.38989
2011,49,0.38987
2011,50,0.38923
2011,51,0.38872
2011,52,0.38759
2011,53,0.38587
2011,54,0.38771
2011,55,0.38789
2011,56,0.38805
2011,57,0.38621
2011,58,0.38548
2011,59,0.38577
2011,60,0.38965
2011,61,0.38955
2011,62,0.38873
2011,63,0.38859
2011,64,0.38894
2011,65,0.38845
2011,66,0.38813
2011,67,0.3903
2011,68,0.39076
2011,69,0.38905
2011,70,0.38691
2011,71,0.38746
2011,72,0.3877
2011,73,0.3886
2011,74,0.389
2011,75,0.39148
2011,76,0.39317
2011,77,0.39317
2011,78,0.39336
2011,79,0.39133
2011,80,0.39152
2011,81,0.39128
2011,82,0.39054
2011,83,0.38854
2011,84,0.38743
2011,85,0.38722
2011,86,0.38762
2011,87,0.38823
2011,88,0.38896
2011,89,0.39105
2011,90,0.39192
2011,91,0.39288
2011,92,0.39213
2011,93,0.39054
2011,94,NaN
2011,95,NaN
2011,96,NaN
2011,97,0.39141
2011,98,0.39176
2011,99,0.3917
2011,100,0.39496
2011,101,0.39521
2011,102,0.3952
2011,103,0.39663
2011,104,0.39582
2011,105,0.39576
2011,106,0.39079
2011,107,0.39072
2011,108,0.38985
2011,109,0.39116
2011,110,0.39115
2011,111,0.39115
2011,112,0.39303
2011,113,0.39379
2011,114,0.39395
2011,115,0.39394
2011,116,0.39289
2011,117,0.39329
2011,118,0.39433
2011,119,0.39467
2011,120,0.39733
2011,121,0.3984
2011,122,0.39899
2011,123,0.39835
2011,124,0.39664
2011,125,0.3971
2011,126,0.39744
2011,127,0.39743
2011,128,0.39587
2011,129,0.39974
2011,130,0.40241
2011,131,0.40281
2011,132,0.4028
2011,133,0.40195
2011,134,0.40136
2011,135,0.40109
2011,136,0.39785
2011,137,0.39924
2011,138,0.40359
2011,139,0.40578
2011,140,0.40828
2011,141,0.41802
2011,142,0.42483
2011,143,0.43452
2011,144,0.43575
2011,145,0.43997
2011,146,0.43997
2011,147,0.44667
2011,148,0.45034
2011,149,0.45922
2011,150,0.46361
2011,151,0.46876
2011,152,0.46927
2011,153,0.47635
2011,154,0.48235
2011,155,0.48332
2011,156,0.48326
2011,157,0.48128
2011,158,0.47933
2011,159,0.47888
2011,160,0.47687
2011,161,0.47688
2011,162,0.47566
2011,163,0.47428
2011,164,0.47137
2011,165,0.47085
2011,166,0.4699
2011,167,0.46882
2011,168,0.46762
2011,169,0.46722
2011,170,0.46808
2011,171,0.46864
2011,172,0.46933
2011,173,0.46745
2011,174,0.46329
2011,175,0.46454
2011,176,0.46331
2011,177,0.46158
2011,178,0.46241
2011,179,0.46256
2011,180,0.46208
2011,181,0.4607
2011,182,0.46181
2011,183,0.46214
2011,184,0.46104
2011,185,0.45684
2011,186,0.45642
2011,187,0.45741
2011,188,0.45956
2011,189,0.45947
2011,190,0.46134
2011,191,0.46056
2011,192,0.46084
2011,193,0.45725
2011,194,0.45582
2011,195,0.45646
2011,196,0.45845
2011,197,0.45845
2011,198,0.4571
2011,199,0.45453
2011,200,0.45721
2011,201,0.45654
2011,202,0.45619
2011,203,0.45388
2011,204,0.45499
2011,205,0.4564
2011,206,0.45649
2011,207,0.45552
2011,208,0.45546
2011,209,0.45549
2011,210,0.45534
2011,211,0.45257
2011,212,0.44922
2011,213,0.45253
2011,214,0.45609
2011,215,0.45695
2011,216,0.45589
2011,217,0.45309
2011,218,0.4522
2011,219,0.45217
2011,220,0.45177
2011,221,0.4508
2011,222,0.4506
2011,223,0.4484
2011,224,0.44828
2011,225,0.44953
2011,226,0.44806
2011,227,0.4469
2011,228,0.44847
2011,229,0.44986
2011,230,0.45034
2011,231,0.45051
2011,232,0.45051
2011,233,0.45079
2011,234,0.44769
2011,235,0.44909
2011,236,0.45095
2011,237,0.45095
2011,238,0.45123
2011,239,0.4483
2011,240,0.4483
2011,241,0.44308
2011,242,0.44729
2011,243,0.45097
2011,244,0.45097
2011,245,0.4499
2011,246,0.44917
2011,247,0.44933
