2010,1.2511,24.78,11.287,25.26,0.18405
2010,1.2719,24.744,11.33,25.274,0.18469
2010,1.2928,23.517,11.027,26.981,0.17923
2010,1.3136,32.027,45.704,67.636,0.3144
2010,1.3344,46.876,65.322,70.645,0.35726
2010,1.3553,45.068,65.607,73.523,0.35618
2010,1.3761,51.316,72.277,78.041,0.35846
2010,1.3969,46.831,64.728,66.32,0.36389
2010,1.4178,57.075,77.613,77.906,0.36508
2010,1.4386,58.451,79.095,79.873,0.36379
2010,1.4594,53.746,70.603,72.015,0.35955
2010,1.4803,57.45,76.917,78.373,0.36155
2010,1.5011,76.66,89.507,76.269,0.3692
2010,1.5219,58.297,72.289,67.783,0.36442
2010,1.5428,70.53,81.509,69.157,0.36849
2010,1.5636,68.791,78.916,66.842,0.36782
2010,1.5844,56.676,69.151,63.133,0.36596
2010,1.6053,52.404,66.584,65.823,0.36028
2010,1.6261,34.238,48.171,50.357,0.36282
2010,1.6469,41.628,58.323,62.841,0.35827
2010,1.6678,37.979,58.049,69.73,0.3502
2010,1.7303,24.77,11.275,25.224,0.18403
2010,1.7511,24.678,11.321,25.262,0.18479
2010,1.772,24.752,11.282,25.274,0.18403
2010,2.2511,24.793,11.285,25.111,0.18442
2010,2.272,24.684,11.339,25.281,0.18496
2010,2.2928,24.347,15.507,31.815,0.21637
2010,2.3136,39.418,74.743,113.4,0.32846
2010,2.3345,53.909,83.221,99.184,0.35216
2010,2.3553,54.813,80.909,91.045,0.35679
2010,2.3761,53.946,75.924,82.519,0.35748
2010,2.397,51.086,72.645,76.894,0.36209
2010,2.4178,56.791,78.413,83.523,0.3585
2010,2.4386,55.036,75.608,80.098,0.35877
2010,2.4595,57.289,78.497,82.542,0.35954
2010,2.4803,55.626,76.106,80.102,0.35927
2010,2.5011,55.807,76.902,81.154,0.35958
2010,2.522,55.154,77.446,82.948,0.3593
2010,2.5428,59.46,81.583,86.353,0.35877
2010,2.5636,56,76.852,81.498,0.35853
2010,2.5845,52.234,70.902,74.815,0.35818
2010,2.6053,52.922,71.3,75.033,0.35783
2010,2.6261,52.013,69.571,72.801,0.3579
2010,2.647,48.383,68.068,75.753,0.35415
2010,2.6678,22.575,34.256,47.509,0.32831
2010,2.6886,15.27,9.3249,23.605,0.19347
2010,2.7095,17.95,5.9859,17.959,0.14288
2010,2.7303,17.937,5.9569,17.935,0.14241
2010,2.7511,17.92,5.9562,17.933,0.14246
2010,2.772,17.937,5.9509,17.921,0.14234
2010,3.2511,27.411,15.449,27.401,0.21988
2010,3.2719,27.438,15.466,27.348,0.22015
2010,3.2928,23.253,12.253,29.422,0.18872
2010,3.3136,27.953,51.554,84.839,0.31369
2010,3.3344,42.432,68.55,91.735,0.33816
